gender;length;age;worker;partTimeWorker;averageSpeed;speed;position;height;width;mass
1;0.22;39;True;False;True;0;;1.71;0.46;68.6
1;0.22;43;True;True;True;0;;1.73;0.47;71.62
1;0.22;63;True;False;True;0;;1.73;0.47;55.46
0;0.22;31;True;False;True;0;;1.72;0.46;87.35
0;0.22;40;True;False;True;0;;1.73;0.47;79.26
1;0.22;53;True;False;True;0;;1.7;0.46;67.6
1;0.22;31;True;False;True;0;;1.73;0.47;65.69
1;0.22;21;True;False;True;0;;1.71;0.46;69.91
1;0.23;42;True;False;True;0;;1.74;0.47;61.71
0;0.22;46;True;False;True;0;;1.7;0.46;83.1
1;0.22;19;True;False;True;0;;1.72;0.46;69.27
0;0.22;23;True;False;True;0;;1.69;0.46;83.07
1;0.22;59;True;True;True;0;;1.71;0.46;66.06
1;0.22;64;True;False;True;0;;1.73;0.47;72.18
1;0.23;29;True;False;True;0;;1.75;0.47;73.93
0;0.23;62;True;True;True;0;;1.75;0.47;83.64
0;0.23;32;True;False;True;0;;1.76;0.48;72.03
1;0.23;61;True;False;True;0;;1.74;0.47;66.56
0;0.23;41;True;True;True;0;;1.74;0.47;80.11
1;0.23;46;True;False;True;0;;1.74;0.47;76.62
0;0.22;38;True;False;True;0;;1.71;0.46;88.25
0;0.23;32;True;False;True;0;;1.75;0.47;81.35
0;0.22;31;True;False;True;0;;1.71;0.46;93.59
0;0.22;63;True;False;True;0;;1.68;0.45;83.55
0;0.23;50;True;False;True;0;;1.74;0.47;79.53
0;0.23;30;True;False;True;0;;1.74;0.47;80.55
1;0.22;38;True;False;True;0;;1.72;0.46;59.89
1;0.23;43;True;False;True;0;;1.76;0.48;71.95
0;0.22;52;True;False;True;0;;1.71;0.46;88.67
1;0.22;45;True;True;True;0;;1.72;0.46;69.34
0;0.22;40;True;True;True;0;;1.71;0.46;85.01
0;0.22;34;True;False;True;0;;1.67;0.45;84.26
1;0.22;48;True;True;True;0;;1.72;0.46;65.3
0;0.23;35;True;False;True;0;;1.74;0.47;80.72
0;0.22;50;True;False;True;0;;1.71;0.46;83.57
0;0.22;46;True;False;True;0;;1.7;0.46;93.05
0;0.22;30;True;True;True;0;;1.68;0.45;85.62
1;0.22;45;True;False;True;0;;1.72;0.46;64.79
0;0.23;53;False;False;True;0;;1.75;0.47;91.11
1;0.22;28;False;False;True;0;;1.69;0.46;67.86
1;0.23;61;True;False;True;0;;1.76;0.48;68.06
0;0.22;62;True;False;True;0;;1.71;0.46;81.94
1;0.22;47;True;False;True;0;;1.72;0.46;69.7
1;0.23;39;True;False;True;0;;1.75;0.47;62.21
1;0.22;41;True;True;True;0;;1.72;0.46;71.43
1;0.23;59;True;False;True;0;;1.75;0.47;73.25
1;0.22;26;True;True;True;0;;1.71;0.46;67.18
1;0.22;31;True;True;True;0;;1.73;0.47;63.97
0;0.23;42;True;False;True;0;;1.75;0.47;77.65
0;0.22;27;True;True;True;0;;1.71;0.46;83.41
1;0.22;31;True;False;True;0;;1.71;0.46;61.87
1;0.22;25;True;False;True;0;;1.72;0.46;73.73
1;0.22;21;True;False;True;0;;1.7;0.46;70.46
0;0.22;47;True;False;True;0;;1.68;0.45;90.57
0;0.22;35;True;False;True;0;;1.71;0.46;77.32
1;0.23;29;True;False;True;0;;1.74;0.47;68.84
0;0.22;26;True;False;True;0;;1.71;0.46;80.75
0;0.23;47;True;True;True;0;;1.76;0.48;84.03
0;0.22;36;True;False;True;0;;1.7;0.46;90.19
1;0.22;49;True;False;True;0;;1.72;0.46;62.07
1;0.22;18;True;False;True;0;;1.72;0.46;69.56
0;0.22;54;True;False;True;0;;1.72;0.46;75.32
1;0.22;43;True;False;True;0;;1.71;0.46;61.97
0;0.22;41;True;False;True;0;;1.73;0.47;86.95
1;0.22;46;True;False;True;0;;1.71;0.46;71.09
1;0.22;33;True;False;True;0;;1.73;0.47;61.05
1;0.22;44;True;False;True;0;;1.73;0.47;55.73
1;0.22;46;True;False;True;0;;1.72;0.46;73.5
1;0.22;53;True;True;True;0;;1.72;0.46;62.63
1;0.23;32;True;True;True;0;;1.74;0.47;63.85
0;0.22;60;True;True;True;0;;1.72;0.46;87.18
1;0.22;57;True;False;True;0;;1.71;0.46;65.71
1;0.22;52;True;False;True;0;;1.73;0.47;67.43
1;0.22;55;True;True;True;0;;1.7;0.46;75.66
0;0.22;38;True;False;True;0;;1.67;0.45;84.39
0;0.22;55;True;False;True;0;;1.72;0.46;88.57
0;0.23;28;True;False;True;0;;1.74;0.47;79.77
1;0.22;29;True;False;True;0;;1.71;0.46;80.13
1;0.22;47;True;False;True;0;;1.7;0.46;76.83
1;0.22;44;True;True;True;0;;1.71;0.46;72.15
0;0.23;22;True;True;True;0;;1.74;0.47;83.9
1;0.23;55;True;False;True;0;;1.74;0.47;68.88
0;0.22;64;False;False;True;0;;1.71;0.46;83.44
1;0.23;33;True;False;True;0;;1.74;0.47;76.06
1;0.23;62;True;False;True;0;;1.76;0.48;73.54
1;0.23;34;True;False;True;0;;1.75;0.47;70.4
0;0.22;21;True;False;True;0;;1.72;0.46;84.49
1;0.22;29;True;False;True;0;;1.7;0.46;59.54
0;0.22;54;True;False;True;0;;1.72;0.46;85.84
1;0.22;33;True;False;True;0;;1.71;0.46;65.36
0;0.22;50;True;True;True;0;;1.72;0.46;88.61
0;0.23;52;True;False;True;0;;1.75;0.47;78.96
0;0.22;35;True;True;True;0;;1.69;0.46;78.5
0;0.22;44;True;False;True;0;;1.7;0.46;82.18
0;0.23;35;True;False;True;0;;1.74;0.47;73.05
0;0.22;22;True;False;True;0;;1.69;0.46;86.75
1;0.22;56;True;False;True;0;;1.73;0.47;70.51
1;0.22;64;True;False;True;0;;1.69;0.46;62.46
1;0.22;44;True;True;True;0;;1.73;0.47;63.91
1;0.23;26;True;False;True;0;;1.76;0.48;73.96
0;0.22;63;False;False;True;0;;1.7;0.46;87.97
0;0.22;63;True;False;True;0;;1.71;0.46;83.46
0;0.23;28;True;False;True;0;;1.74;0.47;82.7
0;0.22;21;True;False;True;0;;1.71;0.46;92.76
1;0.23;60;True;False;True;0;;1.75;0.47;62.96
1;0.22;56;True;False;True;0;;1.72;0.46;73.34
0;0.22;49;True;False;True;0;;1.71;0.46;76.41
0;0.22;26;True;False;True;0;;1.7;0.46;80.98
1;0.22;52;True;False;True;0;;1.71;0.46;64.67
0;0.22;51;True;True;True;0;;1.7;0.46;87.21
0;0.22;36;True;False;True;0;;1.72;0.46;87.6
1;0.22;60;True;True;True;0;;1.72;0.46;66.66
0;0.23;33;True;True;True;0;;1.74;0.47;78.12
0;0.22;59;True;False;True;0;;1.71;0.46;84.68
1;0.23;40;True;False;True;0;;1.75;0.47;66.2
0;0.23;37;True;True;True;0;;1.74;0.47;75.74
1;0.22;37;True;False;True;0;;1.7;0.46;64.58
0;0.22;56;True;True;True;0;;1.73;0.47;83.16
0;0.22;47;True;False;True;0;;1.72;0.46;94.95
0;0.22;48;True;False;True;0;;1.69;0.46;89.89
0;0.22;30;True;True;True;0;;1.72;0.46;84.78
0;0.22;39;True;False;True;0;;1.7;0.46;85.36
0;0.22;45;True;False;True;0;;1.69;0.46;82.59
0;0.22;47;True;False;True;0;;1.69;0.46;78.02
1;0.22;39;True;False;True;0;;1.71;0.46;65.01
1;0.22;53;True;True;True;0;;1.71;0.46;66.2
1;0.22;37;True;True;True;0;;1.72;0.46;67.51
1;0.22;26;True;False;True;0;;1.72;0.46;64.24
1;0.22;37;True;True;True;0;;1.71;0.46;65.74
1;0.22;28;True;False;True;0;;1.72;0.46;62.47
0;0.22;24;True;False;True;0;;1.72;0.46;86.71
0;0.22;32;False;False;True;0;;1.67;0.45;83.44
0;0.22;63;True;False;True;0;;1.72;0.46;83.46
0;0.22;27;True;False;True;0;;1.73;0.47;82.31
0;0.23;25;True;False;True;0;;1.74;0.47;87.42
1;0.22;20;True;False;True;0;;1.72;0.46;70.84
1;0.23;42;True;True;True;0;;1.76;0.48;57.93
0;0.22;29;True;False;True;0;;1.73;0.47;82.51
0;0.22;59;True;False;True;0;;1.72;0.46;93.61
1;0.23;54;True;True;True;0;;1.74;0.47;62.76
0;0.22;19;True;False;True;0;;1.71;0.46;79.27
1;0.23;56;True;False;True;0;;1.74;0.47;65.44
1;0.22;43;True;False;True;0;;1.71;0.46;79.03
1;0.22;26;True;False;True;0;;1.71;0.46;66.44
0;0.22;27;True;False;True;0;;1.71;0.46;75.79
0;0.22;37;True;False;True;0;;1.69;0.46;84.66
1;0.22;39;True;False;True;0;;1.73;0.47;79.05
0;0.22;36;False;False;True;0;;1.72;0.46;90.19
0;0.22;18;True;False;True;0;;1.72;0.46;77.24
0;0.22;31;True;False;True;0;;1.73;0.47;86.62
1;0.22;61;True;False;True;0;;1.73;0.47;67.15
0;0.23;38;False;False;True;0;;1.76;0.48;82.81
0;0.22;31;True;False;True;0;;1.71;0.46;77.6
0;0.22;52;True;False;True;0;;1.69;0.46;82.68
0;0.23;34;True;False;True;0;;1.74;0.47;71.36
0;0.23;45;True;False;True;0;;1.75;0.47;89.85
1;0.23;34;True;True;True;0;;1.74;0.47;68.95
0;0.22;57;True;False;True;0;;1.72;0.46;86.97
0;0.22;50;True;False;True;0;;1.73;0.47;88.52
1;0.22;36;True;False;True;0;;1.72;0.46;63.05
1;0.22;18;True;True;True;0;;1.71;0.46;67.49
1;0.22;26;True;False;True;0;;1.73;0.47;72.75
0;0.23;27;True;False;True;0;;1.77;0.48;85.27
0;0.23;54;True;False;True;0;;1.74;0.47;80.57
0;0.23;50;True;False;True;0;;1.74;0.47;82.42
1;0.23;57;True;True;True;0;;1.76;0.48;70.96
0;0.22;56;True;False;True;0;;1.73;0.47;86.73
1;0.22;29;True;True;True;0;;1.71;0.46;68.34
1;0.22;38;True;False;True;0;;1.71;0.46;62.42
0;0.23;25;True;False;True;0;;1.74;0.47;93.51
1;0.22;29;False;False;True;0;;1.72;0.46;67.04
1;0.22;55;True;True;True;0;;1.7;0.46;65.68
1;0.23;59;False;False;True;0;;1.75;0.47;69.21
1;0.22;64;True;True;True;0;;1.72;0.46;64.75
1;0.22;49;True;False;True;0;;1.72;0.46;67.78
0;0.22;48;True;True;True;0;;1.7;0.46;75.83
0;0.22;23;True;True;True;0;;1.69;0.46;79.69
1;0.23;23;True;False;True;0;;1.77;0.48;60.44
0;0.22;59;True;False;True;0;;1.69;0.46;74.58
1;0.23;26;True;True;True;0;;1.76;0.48;72.9
1;0.22;53;True;False;True;0;;1.72;0.46;72.08
1;0.22;31;True;False;True;0;;1.71;0.46;70.44
1;0.22;36;False;False;True;0;;1.73;0.47;63.06
0;0.22;56;True;True;True;0;;1.71;0.46;88.77
1;0.22;26;True;False;True;0;;1.73;0.47;68.65
0;0.23;20;True;False;True;0;;1.76;0.48;93.1
0;0.22;52;True;False;True;0;;1.73;0.47;85.86
0;0.23;19;True;False;True;0;;1.77;0.48;77.8
0;0.22;29;True;False;True;0;;1.71;0.46;82.1
1;0.22;37;True;False;True;0;;1.71;0.46;66
1;0.22;49;True;False;True;0;;1.71;0.46;62.97
0;0.22;50;False;False;True;0;;1.72;0.46;89.64
0;0.22;60;True;False;True;0;;1.72;0.46;85.73
1;0.22;20;True;False;True;0;;1.73;0.47;72.95
1;0.22;19;True;True;True;0;;1.73;0.47;73.63
1;0.22;26;True;False;True;0;;1.72;0.46;73.8
1;0.22;43;False;False;True;0;;1.71;0.46;70.89
1;0.22;37;True;False;True;0;;1.72;0.46;67.59
1;0.22;18;True;False;True;0;;1.72;0.46;71.23
0;0.22;55;True;False;True;0;;1.69;0.46;81.68
1;0.23;35;True;False;True;0;;1.74;0.47;74.14
1;0.22;19;False;False;True;0;;1.73;0.47;63.15
1;0.22;45;True;False;True;0;;1.72;0.46;72.28
0;0.22;27;True;False;True;0;;1.72;0.46;77.19
0;0.22;53;True;False;True;0;;1.7;0.46;79.83
0;0.22;18;True;False;True;0;;1.69;0.46;87
0;0.23;47;True;False;True;0;;1.74;0.47;82.4
0;0.22;51;True;True;True;0;;1.7;0.46;82.28
0;0.23;43;True;False;True;0;;1.75;0.47;80.11
0;0.22;24;True;False;True;0;;1.69;0.46;74.82
1;0.23;51;True;True;True;0;;1.76;0.48;65.16
0;0.22;33;True;True;True;0;;1.73;0.47;84.45
1;0.22;27;True;False;True;0;;1.68;0.45;69.05
0;0.22;35;True;False;True;0;;1.71;0.46;89.16
0;0.22;29;True;True;True;0;;1.72;0.46;82.75
1;0.22;26;True;False;True;0;;1.72;0.46;66.02
0;0.23;38;True;False;True;0;;1.74;0.47;82.1
0;0.23;36;True;True;True;0;;1.74;0.47;81.65
0;0.23;48;True;False;True;0;;1.74;0.47;81.39
0;0.22;45;False;False;True;0;;1.7;0.46;85.31
0;0.22;64;True;False;True;0;;1.72;0.46;82.56
0;0.23;53;True;True;True;0;;1.75;0.47;83.1
1;0.22;26;True;False;True;0;;1.7;0.46;64.65
0;0.23;21;True;False;True;0;;1.76;0.48;82.31
1;0.22;40;True;False;True;0;;1.73;0.47;66.59
1;0.23;50;True;False;True;0;;1.74;0.47;68.86
0;0.22;38;True;False;True;0;;1.73;0.47;77.86
0;0.22;43;True;False;True;0;;1.7;0.46;86.56
1;0.22;29;True;False;True;0;;1.7;0.46;72.77
0;0.22;37;True;False;True;0;;1.72;0.46;83.1
1;0.22;55;True;False;True;0;;1.71;0.46;61.08
0;0.22;43;True;False;True;0;;1.71;0.46;79.96
1;0.23;40;True;True;True;0;;1.74;0.47;66.94
1;0.22;34;True;False;True;0;;1.71;0.46;71.2
0;0.22;40;True;False;True;0;;1.72;0.46;84.89
1;0.22;61;True;False;True;0;;1.67;0.45;59.94
0;0.22;63;True;True;True;0;;1.71;0.46;83.42
0;0.22;40;True;False;True;0;;1.73;0.47;82.64
1;0.22;30;True;False;True;0;;1.69;0.46;68.2
1;0.22;43;True;False;True;0;;1.73;0.47;69.26
1;0.22;27;True;True;True;0;;1.73;0.47;65.06
1;0.22;33;True;False;True;0;;1.71;0.46;68.66
0;0.22;21;True;False;True;0;;1.7;0.46;81.4
0;0.22;40;True;False;True;0;;1.7;0.46;85.75
0;0.22;25;True;False;True;0;;1.72;0.46;84.95
1;0.22;41;True;False;True;0;;1.71;0.46;72.04
0;0.22;23;True;True;True;0;;1.71;0.46;91.47
1;0.22;38;True;False;True;0;;1.72;0.46;69.29
1;0.22;32;True;False;True;0;;1.7;0.46;78.02
0;0.22;34;True;False;True;0;;1.66;0.45;80.47
0;0.22;51;True;False;True;0;;1.73;0.47;83.96
0;0.22;32;True;False;True;0;;1.7;0.46;85.49
0;0.23;50;True;True;True;0;;1.75;0.47;84.8
0;0.22;40;True;False;True;0;;1.73;0.47;91.88
1;0.22;56;True;False;True;0;;1.7;0.46;73.93
0;0.22;59;True;False;True;0;;1.7;0.46;83.87
0;0.22;20;True;False;True;0;;1.72;0.46;92.41
1;0.22;23;True;True;True;0;;1.71;0.46;60.62
0;0.22;35;True;False;True;0;;1.71;0.46;81.45
1;0.23;20;True;False;True;0;;1.74;0.47;64.67
1;0.22;28;True;False;True;0;;1.71;0.46;67.35
0;0.22;20;True;False;True;0;;1.69;0.46;81.73
1;0.23;34;False;False;True;0;;1.74;0.47;72.3
1;0.22;33;True;False;True;0;;1.72;0.46;63.85
1;0.22;57;True;True;True;0;;1.72;0.46;71.55
1;0.22;34;True;False;True;0;;1.71;0.46;68.61
0;0.22;19;False;False;True;0;;1.67;0.45;97.87
1;0.22;48;True;False;True;0;;1.73;0.47;58.81
1;0.22;46;True;True;True;0;;1.71;0.46;68.81
1;0.22;44;True;False;True;0;;1.73;0.47;65.4
1;0.22;60;True;True;True;0;;1.67;0.45;70.29
0;0.23;63;True;False;True;0;;1.74;0.47;77.32
0;0.23;27;True;True;True;0;;1.74;0.47;85.85
1;0.23;29;True;False;True;0;;1.76;0.48;71.92
1;0.23;27;True;False;True;0;;1.75;0.47;72.03
0;0.22;42;False;False;True;0;;1.71;0.46;89.65
0;0.23;20;True;False;True;0;;1.75;0.47;80.77
1;0.23;45;False;False;True;0;;1.74;0.47;58.65
0;0.22;53;True;True;True;0;;1.69;0.46;89.14
1;0.22;21;True;True;True;0;;1.71;0.46;73.71
0;0.22;52;True;False;True;0;;1.71;0.46;73.33
1;0.22;44;True;False;True;0;;1.73;0.47;60.64
1;0.22;39;True;False;True;0;;1.72;0.46;69.39
0;0.22;37;True;False;True;0;;1.73;0.47;89.24
0;0.22;44;False;False;True;0;;1.71;0.46;82.5
1;0.22;23;True;False;True;0;;1.69;0.46;73.84
1;0.23;30;True;False;True;0;;1.75;0.47;64.53
0;0.23;59;True;False;True;0;;1.75;0.47;76.86
1;0.22;49;True;False;True;0;;1.71;0.46;70.46
1;0.22;48;True;True;True;0;;1.72;0.46;70.75
1;0.22;43;True;False;True;0;;1.73;0.47;68.31
1;0.22;50;True;False;True;0;;1.73;0.47;70.08
0;0.22;25;True;False;True;0;;1.68;0.45;87.9
1;0.22;43;True;False;True;0;;1.73;0.47;68.62
0;0.22;19;True;False;True;0;;1.68;0.45;81.95
1;0.22;40;True;False;True;0;;1.72;0.46;73.21
1;0.22;35;True;False;True;0;;1.72;0.46;71.1
0;0.22;28;True;False;True;0;;1.72;0.46;75.9
1;0.22;46;True;True;True;0;;1.72;0.46;72.36
1;0.22;34;True;True;True;0;;1.72;0.46;74.13
1;0.23;58;True;False;True;0;;1.74;0.47;72.73
0;0.23;32;True;False;True;0;;1.74;0.47;69.78
1;0.22;50;True;True;True;0;;1.71;0.46;68.63
1;0.22;45;True;True;True;0;;1.71;0.46;65.61
0;0.22;57;True;False;True;0;;1.71;0.46;82.6
1;0.22;24;False;False;True;0;;1.73;0.47;75.12
1;0.22;53;True;True;True;0;;1.71;0.46;62.59
1;0.22;57;True;False;True;0;;1.67;0.45;65.2
0;0.23;44;True;True;True;0;;1.75;0.47;88.02
1;0.22;33;True;False;True;0;;1.7;0.46;65.03
1;0.22;23;True;False;True;0;;1.73;0.47;60.35
0;0.22;46;True;False;True;0;;1.73;0.47;78.34
0;0.22;30;True;True;True;0;;1.69;0.46;78.86
0;0.23;28;True;False;True;0;;1.75;0.47;86.61
0;0.23;63;True;False;True;0;;1.74;0.47;91.42
1;0.22;56;False;False;True;0;;1.71;0.46;68.97
1;0.22;57;True;False;True;0;;1.71;0.46;80.09
1;0.23;36;True;False;True;0;;1.74;0.47;66.61
1;0.22;29;True;False;True;0;;1.7;0.46;70.44
0;0.22;27;False;False;True;0;;1.72;0.46;77.28
1;0.22;34;True;False;True;0;;1.71;0.46;67.26
1;0.22;42;True;True;True;0;;1.69;0.46;68.91
0;0.22;27;True;False;True;0;;1.73;0.47;84.68
0;0.22;20;True;False;True;0;;1.72;0.46;82.37
0;0.22;52;True;False;True;0;;1.73;0.47;95.03
1;0.22;23;True;False;True;0;;1.72;0.46;64.16
0;0.22;38;True;False;True;0;;1.7;0.46;80.74
0;0.23;19;False;False;True;0;;1.75;0.47;87.54
0;0.22;24;True;False;True;0;;1.71;0.46;91.47
0;0.22;47;True;False;True;0;;1.73;0.47;75.46
1;0.22;31;True;True;True;0;;1.71;0.46;70.41
1;0.22;27;True;False;True;0;;1.72;0.46;69.62
0;0.22;22;False;False;True;0;;1.72;0.46;90.27
1;0.23;35;True;False;True;0;;1.76;0.48;68.33
1;0.23;45;True;False;True;0;;1.74;0.47;70.58
1;0.22;18;True;False;True;0;;1.73;0.47;69.65
1;0.22;48;True;False;True;0;;1.71;0.46;66.85
1;0.22;30;True;True;True;0;;1.7;0.46;69.36
0;0.22;58;True;True;True;0;;1.67;0.45;86.68
0;0.22;39;True;False;True;0;;1.7;0.46;84.43
0;0.22;60;True;False;True;0;;1.73;0.47;83.12
1;0.22;20;True;True;True;0;;1.73;0.47;69.5
0;0.22;26;True;False;True;0;;1.73;0.47;87.61
0;0.22;49;True;False;True;0;;1.73;0.47;90.3
1;0.22;21;True;False;True;0;;1.71;0.46;60.33
1;0.22;56;True;False;True;0;;1.73;0.47;63.49
0;0.22;64;True;False;True;0;;1.71;0.46;85.51
0;0.22;64;True;True;True;0;;1.72;0.46;85.18
0;0.22;22;True;False;True;0;;1.71;0.46;89.27
0;0.23;36;True;True;True;0;;1.75;0.47;85.5
0;0.22;55;True;False;True;0;;1.72;0.46;83.22
0;0.22;51;True;False;True;0;;1.69;0.46;79.33
1;0.22;26;False;False;True;0;;1.67;0.45;70.38
0;0.22;50;True;False;True;0;;1.71;0.46;84.38
1;0.22;43;True;True;True;0;;1.71;0.46;67.26
0;0.22;57;True;True;True;0;;1.7;0.46;86.72
0;0.22;28;True;True;True;0;;1.68;0.45;93.51
0;0.22;62;True;False;True;0;;1.69;0.46;84.27
0;0.23;53;True;True;True;0;;1.74;0.47;87.63
0;0.22;41;True;True;True;0;;1.72;0.46;78.59
0;0.22;53;True;True;True;0;;1.73;0.47;90.97
1;0.23;40;True;False;True;0;;1.75;0.47;69.6
0;0.22;30;False;False;True;0;;1.7;0.46;77.28
1;0.22;20;True;False;True;0;;1.69;0.46;64.83
1;0.22;31;True;False;True;0;;1.7;0.46;66.47
0;0.22;21;True;False;True;0;;1.68;0.45;81.89
0;0.22;35;True;False;True;0;;1.71;0.46;90.69
0;0.22;42;True;False;True;0;;1.72;0.46;90.47
0;0.22;46;True;False;True;0;;1.73;0.47;87.65
0;0.22;41;True;False;True;0;;1.72;0.46;90.99
1;0.22;39;True;True;True;0;;1.72;0.46;58.94
0;0.22;41;True;False;True;0;;1.72;0.46;90.74
0;0.22;53;True;False;True;0;;1.71;0.46;81.59
1;0.22;25;True;False;True;0;;1.7;0.46;63.07
0;0.22;25;True;True;True;0;;1.69;0.46;88.42
0;0.23;49;True;False;True;0;;1.74;0.47;82.09
0;0.22;27;True;False;True;0;;1.71;0.46;82.29
0;0.23;64;True;False;True;0;;1.74;0.47;76.29
1;0.22;64;True;True;True;0;;1.7;0.46;65.25
0;0.23;39;True;False;True;0;;1.75;0.47;88.27
0;0.23;34;True;False;True;0;;1.74;0.47;84.96
0;0.22;58;True;False;True;0;;1.7;0.46;74.35
0;0.22;39;True;True;True;0;;1.72;0.46;79.92
0;0.22;45;True;False;True;0;;1.73;0.47;86.64
0;0.22;41;True;False;True;0;;1.69;0.46;79.91
0;0.22;31;True;False;True;0;;1.71;0.46;86.92
1;0.22;27;True;False;True;0;;1.71;0.46;68.55
0;0.23;19;True;False;True;0;;1.74;0.47;79.81
0;0.22;20;True;False;True;0;;1.72;0.46;84.78
0;0.22;28;True;False;True;0;;1.71;0.46;73.07
0;0.22;62;True;False;True;0;;1.72;0.46;85.94
1;0.23;22;True;False;True;0;;1.74;0.47;65.72
1;0.23;34;True;False;True;0;;1.74;0.47;69.05
1;0.23;59;True;False;True;0;;1.75;0.47;77.4
0;0.22;29;True;False;True;0;;1.71;0.46;85.48
0;0.23;48;True;False;True;0;;1.75;0.47;89.2
0;0.23;26;True;False;True;0;;1.76;0.48;73.5
0;0.22;21;True;False;True;0;;1.72;0.46;84.91
0;0.22;26;True;False;True;0;;1.67;0.45;80.36
0;0.23;23;True;False;True;0;;1.77;0.48;81.45
0;0.22;50;True;False;True;0;;1.67;0.45;77.31
0;0.22;47;True;True;True;0;;1.72;0.46;80.86
1;0.22;58;True;False;True;0;;1.7;0.46;64.03
0;0.23;60;True;False;True;0;;1.75;0.47;84.83
0;0.22;32;True;True;True;0;;1.72;0.46;77.9
0;0.22;26;True;False;True;0;;1.73;0.47;79.73
1;0.22;26;True;False;True;0;;1.69;0.46;69.52
1;0.23;32;True;False;True;0;;1.76;0.48;75.52
0;0.22;33;True;False;True;0;;1.73;0.47;87.91
0;0.22;42;True;True;True;0;;1.72;0.46;79.57
0;0.23;58;False;False;True;0;;1.74;0.47;86.74
1;0.22;18;True;False;True;0;;1.72;0.46;66.7
1;0.22;60;False;False;True;0;;1.71;0.46;65.52
0;0.22;53;True;False;True;0;;1.7;0.46;77.61
1;0.22;39;True;True;True;0;;1.7;0.46;72.17
0;0.22;18;True;False;True;0;;1.7;0.46;77.11
0;0.22;40;False;False;True;0;;1.73;0.47;90.48
0;0.23;32;True;False;True;0;;1.75;0.47;84.58
1;0.22;38;True;False;True;0;;1.72;0.46;65.37
0;0.23;24;True;False;True;0;;1.74;0.47;74.92
0;0.23;27;True;False;True;0;;1.75;0.47;86.08
0;0.22;26;False;False;True;0;;1.73;0.47;89.59
1;0.22;23;True;True;True;0;;1.72;0.46;56.73
1;0.22;31;True;False;True;0;;1.7;0.46;74.66
1;0.22;23;True;True;True;0;;1.73;0.47;65.03
1;0.23;26;True;True;True;0;;1.74;0.47;74.87
0;0.22;53;True;False;True;0;;1.73;0.47;84.51
1;0.22;25;True;False;True;0;;1.71;0.46;67.41
1;0.23;45;True;True;True;0;;1.74;0.47;65.36
1;0.22;54;True;False;True;0;;1.73;0.47;66.86
1;0.22;58;True;False;True;0;;1.71;0.46;66.71
1;0.22;22;True;False;True;0;;1.73;0.47;67.48
0;0.22;28;True;False;True;0;;1.73;0.47;92.02
0;0.22;26;True;True;True;0;;1.69;0.46;93.84
1;0.22;36;True;False;True;0;;1.71;0.46;67.31
1;0.23;34;True;False;True;0;;1.74;0.47;68.31
1;0.23;30;True;True;True;0;;1.76;0.48;72.18
1;0.23;32;True;True;True;0;;1.75;0.47;63.67
1;0.22;31;True;False;True;0;;1.71;0.46;61.47
1;0.23;18;True;False;True;0;;1.74;0.47;65.02
1;0.22;44;True;False;True;0;;1.7;0.46;58.45
0;0.22;40;True;True;True;0;;1.72;0.46;80.95
1;0.22;31;True;True;True;0;;1.73;0.47;65.66
0;0.23;61;True;True;True;0;;1.74;0.47;77.82
0;0.22;32;True;False;True;0;;1.71;0.46;79.81
1;0.22;43;True;False;True;0;;1.72;0.46;64.8
0;0.22;54;True;False;True;0;;1.72;0.46;84.16
1;0.22;45;True;True;True;0;;1.72;0.46;71.2
1;0.22;18;True;True;True;0;;1.71;0.46;60.23
0;0.22;32;True;False;True;0;;1.71;0.46;85.2
0;0.22;64;True;False;True;0;;1.71;0.46;79.14
1;0.22;32;True;False;True;0;;1.72;0.46;78.78
0;0.22;39;True;False;True;0;;1.69;0.46;73.01
0;0.22;60;False;False;True;0;;1.71;0.46;83.78
1;0.22;31;True;False;True;0;;1.72;0.46;69.61
1;0.23;52;True;False;True;0;;1.75;0.47;65.26
1;0.22;44;True;False;True;0;;1.72;0.46;65.4
0;0.22;26;True;False;True;0;;1.71;0.46;85.37
1;0.22;42;True;False;True;0;;1.72;0.46;72.1
0;0.22;44;True;False;True;0;;1.69;0.46;76.03
0;0.22;54;True;False;True;0;;1.71;0.46;76.7
0;0.22;25;True;False;True;0;;1.72;0.46;80.42
0;0.22;43;True;False;True;0;;1.72;0.46;81.41
1;0.22;24;True;False;True;0;;1.72;0.46;72.94
1;0.23;26;True;False;True;0;;1.74;0.47;67.01
1;0.22;63;True;False;True;0;;1.73;0.47;62.83
0;0.23;60;True;True;True;0;;1.74;0.47;81.15
1;0.22;54;True;False;True;0;;1.72;0.46;56.26
1;0.22;31;True;False;True;0;;1.7;0.46;66.65
0;0.22;54;True;False;True;0;;1.7;0.46;71.76
0;0.22;62;True;True;True;0;;1.71;0.46;78.87
1;0.22;64;True;True;True;0;;1.72;0.46;77
1;0.22;59;True;False;True;0;;1.73;0.47;74.29
0;0.23;55;True;False;True;0;;1.74;0.47;76.35
1;0.23;34;True;False;True;0;;1.78;0.48;63.85
1;0.22;24;True;True;True;0;;1.73;0.47;65.66
0;0.22;56;True;True;True;0;;1.72;0.46;80.49
1;0.23;62;True;False;True;0;;1.74;0.47;63.11
1;0.22;32;True;True;True;0;;1.73;0.47;67.08
0;0.22;19;True;False;True;0;;1.7;0.46;87.15
1;0.22;61;True;False;True;0;;1.68;0.45;64.28
